"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.70","44.60","BROCKVILLE","6100969","1971-07","1971","07","24.8","","14.0","","19.4","","29.4","","8.9","S","98.6","E","0.0","","98.6","E","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-08","1971","08","24.6","","13.7","","19.2","","30.6","","5.0","S","75.2","","0.0","","75.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-09","1971","09","22.3","","12.9","","17.6","","29.4","","5.0","","98.6","","0.0","","98.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-10","1971","10","17.2","","7.8","","12.5","","25.0","","0.6","","45.7","","0.0","","45.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-11","1971","11","4.8","","-1.6","","1.6","","22.2","","-11.7","","21.8","","36.1","","57.9","","10","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1971-12","1971","12","0.4","","-8.6","","-4.1","","11.7","","-21.7","","63.0","","29.2","","92.2","","13","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-01","1972","01","-0.9","","-11.6","","-6.3","","11.7","","-27.8","","22.6","","51.8","","74.4","","5","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-02","1972","02","-5.0","","-15.2","","-10.1","","5.6","","-33.3","","19.3","","85.3","","104.6","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-03","1972","03","-0.1","","-8.4","","-4.3","","7.8","","-21.1","","29.7","","45.0","","74.7","","30","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-04","1972","04","7.8","","-1.9","","3.0","","20.6","","-14.4","","42.7","","6.9","","49.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-05","1972","05","19.7","","7.9","","13.8","","27.8","","0.0","","102.4","","0.0","","102.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-06","1972","06","21.8","","12.4","","17.1","","29.4","","1.7","","104.1","","0.0","","104.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-07","1972","07","25.6","","14.9","","20.3","","31.1","","8.9","S","106.4","","0.0","","106.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-08","1972","08","23.7","","13.6","","18.7","","28.9","","6.7","","85.1","","0.0","","85.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-09","1972","09","20.6","","11.2","","15.9","","28.3","S","1.1","","77.5","","0.0","","77.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-10","1972","10","11.1","","2.1","","6.6","","23.9","","-7.8","","132.1","","0.0","","132.1","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-11","1972","11","3.7","","-1.9","","0.9","","11.1","","-15.0","S","92.2","","18.3","","110.5","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1972-12","1972","12","-1.7","","-10.3","","-6.0","","11.1","","-20.6","","56.6","","88.6","","145.3","","38","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-01","1973","01","-1.8","","-9.8","","-5.8","","9.4","S","-28.3","","24.1","","33.8","","57.9","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-02","1973","02","-3.8","","-14.2","","-9.0","","9.4","","-26.7","","30.2","","24.9","","55.1","","10","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-03","1973","03","7.6","","-0.4","","3.6","","17.2","","-6.1","S","69.9","","4.6","","74.4","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-04","1973","04","11.3","","1.8","","6.6","","24.4","S","-6.7","","117.1","","9.7","","126.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-05","1973","05","16.6","","7.4","","12.0","","22.8","S","1.7","","117.3","","0.0","","117.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-06","1973","06","24.2","","14.3","","19.3","","29.4","","4.4","","77.5","","0.0","","77.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-07","1973","07","26.9","","15.6","","21.3","","30.6","S","9.4","","39.4","","0.0","","39.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-08","1973","08","27.6","","16.9","","22.3","","32.2","","6.7","","65.0","","0.0","","65.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-09","1973","09","20.6","","10.3","","15.5","","32.8","","-0.6","","94.5","","0.0","","94.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-10","1973","10","15.8","","5.7","","10.8","","23.9","","-1.1","","97.0","","0.0","","97.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-11","1973","11","6.2","","-1.1","","2.6","","15.0","","-7.8","","66.8","","3.0","","69.9","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1973-12","1973","12","-1.2","","-8.5","","-4.9","","13.3","","-26.1","","35.3","","75.7","","111.0","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-01","1974","01","-3.4","","-11.2","","-7.3","","9.4","","-26.7","","23.9","","29.5","","53.3","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-02","1974","02","-4.0","","-13.1","","-8.6","","8.9","","-21.7","","23.6","","31.0","","54.6","","0","T","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-03","1974","03","1.9","","-6.8","","-2.5","","16.7","","-15.6","","33.0","","67.6","","100.6","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-04","1974","04","11.9","","0.8","","6.4","","25.6","","-7.8","","77.2","","13.2","","90.4","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-05","1974","05","16.2","","5.7","","11.0","","26.7","","-3.9","","91.7","","0.0","","91.7","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-06","1974","06","23.2","","13.1","","18.2","","30.0","","7.2","","59.9","","0.0","","59.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-07","1974","07","25.6","","15.5","","20.6","","30.6","S","10.0","","73.4","","0.0","","73.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-08","1974","08","25.6","","14.5","","20.1","","30.0","","9.4","","73.9","","0.0","","73.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-09","1974","09","18.8","","9.1","","14.0","","25.6","","0.6","","65.5","","0.0","","65.5","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-10","1974","10","12.2","","1.8","","7.0","","20.6","","-5.6","","26.7","","4.6","","31.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-11","1974","11","5.5","","-1.4","","2.1","","17.2","","-11.1","","94.2","","16.3","","110.5","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1974-12","1974","12","0.8","","-5.1","","-2.2","","10.6","S","-21.1","","57.4","","42.4","","99.8","","13","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-01","1975","01","-0.9","","-10.9","","-5.9","","14.4","","-26.1","","28.4","","44.7","","73.2","","18","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-02","1975","02","-1.6","","-9.8","","-5.7","","8.3","","-23.9","","13.0","","39.9","","52.8","","15","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-03","1975","03","1.1","","-7.3","","-3.1","","11.1","","-20.6","","66.0","","25.9","","91.9","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-04","1975","04","8.4","","-1.3","","3.6","","18.3","S","-7.2","","21.3","","38.1","","59.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-05","1975","05","22.9","","9.0","","16.0","","32.2","","-1.7","","52.8","","0.0","","52.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-06","1975","06","24.6","","13.6","","19.1","","29.4","S","7.2","S","54.4","","0.0","","54.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-07","1975","07","27.9","","17.2","","22.6","","32.8","","11.1","","101.3","","0.0","","101.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-08","1975","08","26.6","","15.2","","20.9","","34.4","","7.2","","23.6","","0.0","","23.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-09","1975","09","18.7","","9.6","","14.2","","27.2","","2.2","","133.6","","0.0","","133.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-10","1975","10","15.1","","6.2","","10.7","","23.9","","-6.1","","69.9","","0.0","","69.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-11","1975","11","9.6","","1.6","","5.6","","21.7","","-9.4","","61.5","","20.1","","81.5","","3","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1975-12","1975","12","-2.4","","-12.2","","-7.3","","12.8","","-28.9","","38.4","","64.5","","102.9","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-01","1976","01","-6.4","","-17.8","","-12.1","","7.2","","-31.7","","5.3","","69.6","","74.9","","46","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-02","1976","02","1.7","","-9.2","","-3.8","","11.7","S","-25.6","","5.6","","53.3","","58.9","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-03","1976","03","4.4","","-5.7","","-0.7","","21.7","","-18.9","","55.9","","52.6","","108.5","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-04","1976","04","13.3","","2.9","","8.1","","27.8","","-8.3","","27.4","","5.8","","33.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-05","1976","05","16.8","","6.6","","11.7","","25.6","","0.6","","105.4","","4.6","","110.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-06","1976","06","25.5","","14.1","","19.8","","29.4","S","5.6","","90.9","","0.0","","90.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-07","1976","07","24.1","","15.1","","19.6","","29.4","","10.0","","86.6","","0.0","","86.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-08","1976","08","24.1","","13.5","","18.8","","30.0","","3.9","","75.4","","0.0","","75.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-09","1976","09","19.1","","9.8","","14.5","","27.2","S","2.8","S","73.2","","0.0","","73.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-10","1976","10","11.1","","2.3","","6.7","","23.9","","-5.6","","96.3","","1.5","","97.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-11","1976","11","4.0","","-2.6","","0.7","","15.0","","-11.1","","18.8","","54.4","","73.2","","36","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1976-12","1976","12","-4.7","","-14.5","","-9.6","","5.6","","-26.7","","3.6","","64.5","","68.1","","28","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-01","1977","01","-7.9","","-15.7","","-11.8","","0.0","","-27.8","","0.0","","66.7","","66.7","","53","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-02","1977","02","-2.0","","-10.0","","-6.0","","12.2","","-20.6","","9.1","","25.8","","34.9","","38","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-03","1977","03","7.2","","-1.4","","2.9","","26.1","","-10.0","","66.7","","48.0","","114.7","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-04","1977","04","13.0","","1.8","","7.4","","25.6","","-10.0","","48.3","","9.6","","57.9","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-05","1977","05","21.5","","7.8","","14.7","","30.0","","0.0","S","37.4","","0.0","","37.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-06","1977","06","22.2","","11.9","","17.1","","31.0","","4.0","","37.2","","0.0","","37.2","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-07","1977","07","27.1","","15.8","","21.5","","33.0","S","8.0","","82.4","","0.0","","82.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-08","1977","08","24.0","","14.6","","19.3","","31.5","","8.5","","138.8","","0.0","","138.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-09","1977","09","18.8","","11.4","","15.1","","28.0","","4.5","","135.8","","0.0","","135.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-10","1977","10","12.8","","3.5","","8.2","","19.5","","-2.5","","90.6","","0.0","","90.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-11","1977","11","7.1","","0.1","","3.6","","19.5","","-17.0","","119.8","","38.6","","158.4","","21","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1977-12","1977","12","-2.3","","-9.4","","-5.9","","9.0","","-27.0","","18.6","","101.8","","120.4","","44","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-01","1978","01","-6.2","","-15.1","","-10.7","","7.5","","-26.5","","39.8","","108.8","","148.6","","71","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-02","1978","02","-5.5","","-16.3","","-10.9","","0.0","","-30.0","","0.0","","14.0","","14.0","","60","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-03","1978","03","0.9","","-8.1","","-3.6","","8.5","","-18.0","","40.8","E","17.2","","58.0","E","24","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-04","1978","04","9.1","","-0.5","","4.3","","17.5","","-8.0","","85.9","","0.0","","85.9","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-05","1978","05","20.8","","8.8","","14.8","","32.0","","-2.0","","55.3","","0.0","","55.3","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-06","1978","06","23.5","","11.9","","17.7","","30.5","","4.5","S","91.0","","0.0","","91.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-07","1978","07","27.5","","14.5","","21.0","","33.0","","6.5","S","33.4","","0.0","","33.4","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-08","1978","08","25.1","","14.2","","19.7","","31.5","","8.0","S","144.8","","0.0","","144.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-09","1978","09","18.7","","7.5","","13.1","","26.5","","-1.0","S","62.0","","0.0","","62.0","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-10","1978","10","11.7","","3.7","","7.7","","23.5","","-6.5","","119.6","","0.0","","119.6","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-11","1978","11","5.9","","-3.0","","1.5","","17.0","","-14.0","","61.2","","13.2","","74.4","","8","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1978-12","1978","12","-0.6","","-9.2","","-4.9","","7.0","","-20.0","","34.8","","38.4","","73.2","","17","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-01","1979","01","-5.3","","-12.5","","-8.9","","9.0","","-27.0","","31.8","","108.2","","140.0","","35","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-02","1979","02","-9.0","","-18.4","","-13.7","","6.0","","-33.5","","6.2","","19.0","","25.2","","33","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-03","1979","03","6.6","","-3.0","","1.8","","21.0","","-16.0","","30.2","","0.0","","30.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-04","1979","04","11.7","","2.1","","6.9","","22.0","S","-6.5","","96.0","","19.6","","115.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-05","1979","05","18.6","","8.6","","13.6","","29.0","","2.0","S","82.8","","0.0","","82.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-06","1979","06","24.0","","12.1","","18.1","","30.0","","6.0","S","34.8","","0.0","","34.8","","0","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-07","1979","07","28.2","","14.9","","21.6","","33.0","S","6.0","","87.8","","0.0","","87.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-08","1979","08","24.2","","13.4","","18.8","","28.0","","5.5","","93.6","","0.0","","93.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-09","1979","09","20.7","","9.5","","15.1","","29.5","","1.0","","185.6","","0.0","","185.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-10","1979","10","12.7","","5.3","","9.0","","26.5","","-2.5","","82.2","","1.8","","84.0","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-11","1979","11","9.0","","1.9","","5.5","","19.5","S","-9.5","","107.8","","0.0","","107.8","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1979-12","1979","12","1.8","","-6.5","","-2.4","","14.0","","-19.5","","59.6","","18.8","","78.4","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-01","1980","01","-2.4","","-10.8","","-6.6","","10.5","","-23.0","","38.0","","25.0","","63.0","","9","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-02","1980","02","-4.1","","-12.9","","-8.5","","8.5","","-24.5","","1.0","","27.4","","28.4","","10","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-03","1980","03","3.2","","-5.7","","-1.3","","14.0","","-24.5","","65.0","","21.6","","86.6","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-04","1980","04","12.2","","2.5","","7.4","","20.0","","-5.0","S","146.2","","0.0","","146.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-05","1980","05","19.9","","7.7","","13.8","","28.0","S","3.0","","36.2","","0.0","","36.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-06","1980","06","21.1","E","10.3","","15.7","E","30.0","","1.5","","58.2","","0.0","","58.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-07","1980","07","26.6","","15.3","","21.0","","31.0","S","11.0","","133.0","","0.0","","133.0","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-08","1980","08","26.6","","15.0","","20.8","","32.0","","10.0","","100.2","","0.0","","100.2","","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-09","1980","09","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-10","1980","10","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-11","1980","11","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1980-12","1980","12","","M","","M","","M","","M","","M","","M","","M","","M","","M","","","",""
